1667114415.656031, 20
1667114415.673607, 20
1667114415.690086, 19
1667114415.705717, 20
1667114415.723204, 20
1667114415.738096, 18
1667114415.754295, 18
1667114415.769889, 11
1667114415.785468, 9
1667114415.800138, 8
1667114415.817612, 8
1667114415.832208, 9
1667114415.847767, 8
1667114415.862413, 10
1667114415.877994, 7
1667114415.893655, 9
1667114415.909818, 9
1667114415.925819, 9
1667114415.941216, 11
1667114415.956843, 8
1667114415.972371, 10
1667114415.986973, 9
1667114416.004044, 10
1667114416.018651, 10
1667114416.034214, 10
1667114416.049556, 12
1667114416.068291, 10
1667114416.083815, 10
1667114416.098895, 11
1667114416.114955, 12
1667114416.130605, 11
1667114416.147049, 11
1667114416.162617, 11
1667114416.178207, 11
1667114416.192864, 12
1667114416.215193, 12
1667114416.230371, 12
1667114416.246351, 12
1667114416.262055, 12
1667114416.280690, 14
1667114416.295878, 13
1667114416.310850, 14
1667114416.325449, 12
1667114416.344880, 13
1667114416.359454, 14
1667114416.376051, 14
1667114416.391160, 14
1667114416.406708, 14
1667114416.421842, 14
1667114416.437353, 15
1667114416.453962, 16
1667114416.471447, 16
1667114416.487987, 16
1667114416.506491, 15
1667114416.520597, 16
1667114416.536202, 17
1667114416.550950, 16
1667114416.567294, 16
1667114416.584331, 18
1667114416.599908, 17
1667114416.615482, 17
1667114416.631052, 17
1667114416.647132, 18
1667114416.662754, 16
1667114416.678751, 16
1667114416.693404, 17
1667114416.709864, 17
1667114416.725120, 16
1667114416.738693, 17
1667114416.751529, 17
1667114416.767110, 17
1667114416.779519, 17
1667114416.792415, 17
1667114416.804914, 17
1667114416.820591, 17
1667114416.840494, 19
1667114416.856506, 19
1667114416.873126, 18
1667114416.888791, 17
1667114416.903946, 18
1667114416.916936, 19
1667114416.929494, 19
1667114416.941692, 19
1667114416.953780, 19
1667114416.968518, 19
1667114416.986954, 19
1667114417.002112, 19
1667114417.019995, 19
1667114417.033911, 19
1667114417.050230, 18
1667114417.067551, 19
1667114417.080369, 20
1667114417.095475, 19
1667114417.110499, 19
1667114417.125576, 11
1667114417.142158, 7
1667114417.156716, 8
1667114417.172282, 8
1667114417.186852, 8
1667114417.206344, 8
1667114417.220972, 8
1667114417.236077, 9
1667114417.251210, 9
1667114417.270121, 9
1667114417.286178, 10
1667114417.301770, 8
1667114417.317403, 10
1667114417.336335, 9
1667114417.352328, 9
1667114417.367459, 10
1667114417.382498, 10
1667114417.397256, 9
1667114417.414635, 9
1667114417.430230, 10
1667114417.446303, 11
1667114417.461826, 11
1667114417.482328, 11
1667114417.497394, 11
1667114417.513923, 11
1667114417.529591, 11
1667114417.549811, 12
1667114417.566208, 12
1667114417.583007, 12
1667114417.602545, 13
1667114417.620000, 13
1667114417.635200, 14
1667114417.651693, 13
1667114417.667668, 13
1667114417.682827, 14
1667114417.701810, 13
1667114417.717836, 14
1667114417.733954, 15
1667114417.749454, 13
1667114417.767943, 13
1667114417.782522, 14
1667114417.797131, 14
1667114417.811795, 13
1667114417.827299, 15
1667114417.845808, 15
1667114417.861484, 16
1667114417.876545, 15
1667114417.892164, 15
1667114417.910028, 15
1667114417.925626, 15
1667114417.941159, 17
1667114417.956871, 16
1667114417.975021, 16
1667114417.990808, 17
1667114418.005944, 18
1667114418.022500, 18
1667114418.039414, 17
1667114418.052106, 17
1667114418.065873, 17
1667114418.078551, 17
1667114418.091064, 16
1667114418.104644, 18
1667114418.117444, 17
1667114418.133418, 18
1667114418.148570, 18
1667114418.165105, 18
1667114418.177292, 19
1667114418.189494, 18
1667114418.202917, 17
1667114418.215995, 19
1667114418.230292, 20
1667114418.248994, 19
1667114418.264567, 19
1667114418.281151, 19
1667114418.296693, 19
1667114418.311852, 19
1667114418.327814, 19
1667114418.342393, 20
1667114418.357541, 20
1667114418.374569, 19
1667114418.389659, 20
1667114418.405739, 19
1667114418.420825, 19
1667114418.437828, 19
1667114418.453427, 19
1667114418.468998, 19
1667114418.484636, 13
1667114418.501649, 12
1667114418.515288, 9
1667114418.528357, 9
1667114418.541127, 7
1667114418.555362, 8
1667114418.568005, 9
1667114418.580867, 9
1667114418.593093, 8
1667114418.608262, 10
1667114418.625310, 8
1667114418.637769, 9
1667114418.651055, 9
1667114418.666432, 8
1667114418.681148, 9
1667114418.695780, 9
1667114418.712272, 8
1667114418.727432, 10
1667114418.742974, 10
1667114418.757063, 10
1667114418.774145, 11
1667114418.789333, 10
1667114418.805705, 9
1667114418.821350, 11
1667114418.837879, 11
1667114418.853390, 11
1667114418.870009, 11
1667114418.886553, 11
1667114418.903090, 12
1667114418.918592, 12
1667114418.934675, 13
1667114418.949645, 12
1667114418.968516, 13
1667114418.984796, 12
1667114419.001348, 14
1667114419.016964, 13
1667114419.033007, 13
1667114419.050450, 13
1667114419.067367, 13
1667114419.084335, 14
1667114419.103796, 13
1667114419.117431, 13
1667114419.134069, 13
1667114419.149530, 14
1667114419.169998, 15
1667114419.183619, 14
1667114419.200135, 16
1667114419.215783, 15
1667114419.235164, 14
1667114419.251769, 16
1667114419.268300, 17
1667114419.284935, 15
1667114419.302947, 16
1667114419.319003, 16
1667114419.335448, 16
1667114419.351844, 17
1667114419.371562, 16
1667114419.388939, 15
1667114419.405508, 17
1667114419.421185, 17
1667114419.440160, 17
1667114419.456257, 17
1667114419.472255, 17
1667114419.488787, 18
1667114419.507779, 17
1667114419.522879, 18
1667114419.537437, 19
1667114419.551990, 18
1667114419.567190, 19
1667114419.583485, 19
1667114419.602617, 18
1667114419.618203, 18
1667114419.633304, 18
1667114419.648045, 19
1667114419.665928, 19
1667114419.681977, 19
1667114419.697570, 19
1667114419.712259, 19
1667114419.733619, 19
1667114419.749135, 19
1667114419.765685, 20
1667114419.779660, 19
1667114419.797805, 18
1667114419.814228, 18
1667114419.830901, 18
1667114419.847010, 14
1667114419.863535, 7
1667114419.877173, 5
1667114419.891720, 7
1667114419.906849, 7
1667114419.922090, 8
1667114419.935758, 6
1667114419.948697, 7
1667114419.961618, 8
1667114419.973777, 9
1667114419.986275, 8
1667114420.001791, 8
1667114420.015923, 9
1667114420.031427, 9
1667114420.047535, 9
1667114420.065577, 10
1667114420.078235, 9
1667114420.094708, 9
1667114420.110351, 9
1667114420.127888, 9
1667114420.140525, 10
1667114420.156067, 10
1667114420.172143, 10
1667114420.190609, 11
1667114420.206181, 12
1667114420.220766, 11
1667114420.236390, 11
1667114420.255306, 11
1667114420.269914, 11
1667114420.284551, 11
1667114420.299087, 13
1667114420.316886, 13
1667114420.329904, 12
1667114420.344893, 12
1667114420.360503, 14
1667114420.374591, 13
1667114420.389771, 14
1667114420.407170, 13
1667114420.421364, 13
1667114420.437336, 12
1667114420.450579, 14
1667114420.464128, 15
1667114420.476442, 14
1667114420.488716, 13
1667114420.500996, 13
1667114420.513456, 14
1667114420.532772, 15
1667114420.548141, 15
1667114420.564861, 15
1667114420.579451, 14
1667114420.595015, 14
1667114420.610615, 16
1667114420.627121, 16
1667114420.641321, 15
1667114420.658315, 15
1667114420.674793, 17
1667114420.688863, 16
1667114420.701198, 15
1667114420.715400, 16
1667114420.728127, 17
1667114420.741227, 16
1667114420.755221, 16
1667114420.769278, 16
1667114420.784547, 18
1667114420.804368, 17
1667114420.820215, 16
1667114420.836505, 17
1667114420.853077, 17
1667114420.870582, 16
1667114420.885655, 19
1667114420.901749, 19
1667114420.915422, 19
1667114420.930018, 18
1667114420.942321, 18
1667114420.954556, 19
1667114420.967285, 18
1667114420.980476, 19
1667114420.997475, 18
1667114421.012991, 20
1667114421.030531, 18
1667114421.046104, 19
1667114421.063681, 19
1667114421.078328, 19
1667114421.094328, 19
1667114421.107622, 18
1667114421.121142, 19
1667114421.133466, 19
1667114421.145896, 20
1667114421.158758, 19
1667114421.171652, 18
1667114421.186267, 19
1667114421.202811, 16
1667114421.218391, 9
1667114421.235977, 6
1667114421.248565, 8
1667114421.269069, 7
1667114421.281641, 7
1667114421.297186, 8
1667114421.312752, 7
1667114421.334453, 7
1667114421.346828, 8
1667114421.362474, 8
1667114421.376989, 8
1667114421.397549, 9
1667114421.411611, 10
1667114421.426764, 9
1667114421.441289, 9
1667114421.455833, 9
1667114421.470507, 10
1667114421.489004, 10
1667114421.504573, 10
1667114421.520644, 10
1667114421.535836, 10
1667114421.552797, 11
1667114421.567565, 12
1667114421.582883, 11
1667114421.599055, 11
1667114421.614740, 11
1667114421.636895, 11
1667114421.651481, 12
1667114421.668023, 12
1667114421.683620, 12
1667114421.699159, 12
1667114421.714301, 12
1667114421.730323, 13
1667114421.745916, 13
1667114421.764015, 13
1667114421.778533, 13
1667114421.794605, 13
1667114421.810206, 13
1667114421.828311, 14
1667114421.844213, 14
1667114421.859830, 14
1667114421.874376, 15
1667114421.896400, 14
1667114421.911362, 14
1667114421.927031, 15
1667114421.941596, 15
1667114421.964871, 14
1667114421.979471, 15
1667114421.994101, 15
1667114422.009674, 15
1667114422.029199, 16
1667114422.045759, 15
1667114422.061217, 17
1667114422.076359, 16
1667114422.093882, 16
1667114422.108533, 16
1667114422.124053, 16
1667114422.138141, 18
1667114422.153837, 17
1667114422.169357, 16
1667114422.185746, 17
1667114422.201423, 17
1667114422.219520, 17
1667114422.235529, 17
1667114422.251065, 18
1667114422.266581, 18
1667114422.283719, 18
1667114422.299426, 19
1667114422.315282, 18
1667114422.330844, 19
1667114422.348354, 19
1667114422.363044, 18
1667114422.378548, 18
1667114422.393173, 18
1667114422.410683, 19
1667114422.425274, 19
1667114422.439828, 19
1667114422.454496, 19
1667114422.469089, 18
1667114422.484627, 18
1667114422.499621, 19
1667114422.512029, 19
1667114422.524914, 19
1667114422.536973, 19
1667114422.548963, 19
1667114422.564444, 19
1667114422.578593, 11
1667114422.596112, 6
1667114422.611198, 7
1667114422.628701, 6
1667114422.644505, 8
1667114422.659824, 7
1667114422.675401, 6
1667114422.693889, 8
1667114422.709458, 8
1667114422.725090, 8
1667114422.740253, 9
1667114422.759079, 9
1667114422.774167, 9
1667114422.792191, 10
1667114422.807346, 9
1667114422.823841, 9
1667114422.839185, 10
1667114422.855497, 11
1667114422.871032, 11
1667114422.885692, 10
1667114422.902168, 10
1667114422.916747, 12
1667114422.930399, 11
1667114422.943638, 11
1667114422.958149, 12
1667114422.970347, 12
1667114422.984094, 12
1667114422.996674, 12
1667114423.009313, 11
1667114423.029258, 13
1667114423.047175, 12
1667114423.059838, 11
1667114423.075400, 12
1667114423.091962, 13
1667114423.107565, 14
1667114423.123633, 14
1667114423.136901, 15
1667114423.152180, 14
1667114423.164967, 14
1667114423.177049, 13
1667114423.190276, 14
1667114423.204865, 14
1667114423.219606, 14
1667114423.239897, 13
1667114423.255525, 15
1667114423.271080, 14
1667114423.285756, 16
1667114423.307113, 17
1667114423.322170, 16
1667114423.337792, 15
1667114423.353791, 16
1667114423.372293, 16
1667114423.387430, 15
1667114423.404416, 16
1667114423.418071, 17
1667114423.437535, 16
1667114423.452143, 17
1667114423.467722, 17
1667114423.483253, 17
1667114423.496448, 16
1667114423.508633, 18
1667114423.521157, 18
1667114423.533551, 17
1667114423.547956, 17
1667114423.562547, 18
1667114423.579153, 17
1667114423.594695, 17
1667114423.610215, 19
1667114423.625850, 20
1667114423.642388, 19
1667114423.657128, 17
1667114423.672890, 18
1667114423.688512, 19
1667114423.702131, 18
1667114423.714813, 19
1667114423.727455, 19
1667114423.739465, 20
1667114423.751637, 19
1667114423.764158, 19
1667114423.782599, 19
1667114423.797316, 19
1667114423.814700, 19
1667114423.829304, 20
1667114423.843499, 19
1667114423.859572, 19
1667114423.875123, 19
1667114423.890143, 20
1667114423.905833, 19
1667114423.922263, 18
1667114423.937373, 18
1667114423.953940, 18
1667114423.969021, 15
1667114423.987515, 8
1667114424.002149, 5
1667114424.018171, 6
1667114424.033472, 6
1667114424.048511, 7
1667114424.060885, 7
1667114424.075204, 8
1667114424.088091, 8
1667114424.100486, 8
1667114424.119927, 8
1667114424.136525, 8
1667114424.151571, 9
1667114424.166645, 8
1667114424.182297, 9
1667114424.198287, 10
1667114424.214313, 9
1667114424.228888, 11
1667114424.246461, 10
1667114424.261059, 9
1667114424.276653, 11
1667114424.291737, 11
1667114424.307377, 9
1667114424.324299, 11
1667114424.338958, 12
1667114424.355401, 11
1667114424.370887, 11
1667114424.387523, 11
1667114424.403115, 12
1667114424.418671, 12
1667114424.433854, 13
1667114424.455664, 12
1667114424.471777, 12
1667114424.487355, 13
1667114424.502116, 13
1667114424.518195, 13
1667114424.530428, 13
1667114424.543280, 13
1667114424.555398, 14
1667114424.567584, 14
1667114424.581641, 14
1667114424.600150, 14
1667114424.616227, 15
1667114424.630817, 14
1667114424.644628, 13
1667114424.657296, 14
1667114424.669486, 15
1667114424.684773, 14
1667114424.696922, 15
1667114424.708962, 15
1667114424.721486, 16
1667114424.735573, 16
1667114424.749708, 16
1667114424.771146, 15
1667114424.786678, 15
1667114424.801290, 16
1667114424.815872, 16
1667114424.834485, 16
1667114424.848954, 16
1667114424.864035, 17
1667114424.878948, 17
1667114424.894783, 17
1667114424.912740, 17
1667114424.927831, 17
1667114424.943337, 17
1667114424.958043, 18
1667114424.976504, 18
1667114424.990596, 18
1667114425.005655, 18
1667114425.020263, 18
1667114425.035818, 19
1667114425.055792, 19
1667114425.069911, 18
1667114425.085453, 19
1667114425.100034, 19
1667114425.114706, 18
1667114425.131181, 19
1667114425.147716, 20
1667114425.163389, 19
1667114425.178497, 19
1667114425.196079, 19
1667114425.214892, 20
1667114425.229541, 19
1667114425.245125, 19
1667114425.260746, 19
1667114425.276225, 20
1667114425.291769, 19
1667114425.307419, 19
1667114425.323892, 20
1667114425.340499, 18
1667114425.356031, 19
1667114425.370592, 18
1667114425.385754, 10
1667114425.403271, 5
1667114425.418373, 7
1667114425.434846, 8
1667114425.450521, 7
1667114425.467522, 8
1667114425.482632, 8
1667114425.497157, 8
1667114425.512257, 7
1667114425.528363, 8
1667114425.542898, 9
1667114425.558488, 8
1667114425.571722, 8
1667114425.584542, 9
1667114425.597821, 10
1667114425.610195, 10
1667114425.623283, 9
1667114425.635402, 10
1667114425.647566, 10
1667114425.666500, 10
1667114425.681111, 10
1667114425.696227, 10
1667114425.710312, 10
1667114425.724989, 12
1667114425.743626, 10
1667114425.756053, 11
1667114425.771201, 12
1667114425.786041, 10
1667114425.803823, 12
1667114425.819318, 12
1667114425.834895, 12
1667114425.848549, 13
1667114425.861195, 12
1667114425.874026, 13
1667114425.886433, 11
1667114425.899271, 12
1667114425.912763, 14
1667114425.925373, 14
1667114425.940576, 13
1667114425.955567, 13
1667114425.971140, 14
1667114425.987778, 14
1667114426.004246, 14
1667114426.017873, 14
1667114426.033445, 15
1667114426.049021, 14
1667114426.066550, 15
1667114426.082096, 14
1667114426.095570, 16
1667114426.108591, 15
1667114426.120644, 16
1667114426.132850, 16
1667114426.146001, 16
1667114426.158060, 16
1667114426.173621, 16
1667114426.189306, 17
1667114426.209649, 15
1667114426.225174, 17
1667114426.240751, 16
1667114426.257409, 17
1667114426.277799, 17
1667114426.292351, 16
1667114426.307895, 17
1667114426.323030, 17
1667114426.340999, 17
1667114426.356118, 18
1667114426.372165, 16
1667114426.387706, 17
1667114426.408247, 18
1667114426.423731, 18
1667114426.438326, 18
1667114426.453993, 18
1667114426.473916, 19
1667114426.488991, 18
1667114426.504507, 19
1667114426.520051, 19
1667114426.539550, 19
1667114426.555130, 19
1667114426.571218, 19
1667114426.585914, 19
1667114426.603402, 20
1667114426.618377, 18
1667114426.635351, 19
1667114426.648094, 19
1667114426.662736, 19
1667114426.677760, 19
1667114426.693342, 19
1667114426.708944, 17
1667114426.724639, 10
1667114426.741119, 5
1667114426.755640, 6
1667114426.771211, 6
1667114426.786748, 6
1667114426.805309, 8
1667114426.819401, 7
1667114426.834478, 7
1667114426.851021, 8
1667114426.869073, 8
1667114426.884084, 8
1667114426.899676, 9
1667114426.915247, 9
1667114426.933710, 9
1667114426.949301, 9
1667114426.964843, 10
1667114426.978019, 10
1667114426.990935, 9
1667114427.005295, 11
1667114427.017471, 11
1667114427.029523, 10
1667114427.043332, 10
1667114427.055933, 11
1667114427.073929, 11
1667114427.087361, 11
1667114427.100229, 11
1667114427.112752, 12
1667114427.125764, 11
1667114427.139104, 13
1667114427.153691, 10
1667114427.171242, 12
1667114427.186019, 12
1667114427.206252, 11
1667114427.219887, 12
1667114427.233964, 13
1667114427.247242, 13
1667114427.261902, 12
1667114427.274259, 14
1667114427.286743, 13
1667114427.299648, 13
1667114427.311900, 13
1667114427.332348, 14
1667114427.349363, 14
1667114427.368835, 13
1667114427.384401, 14
1667114427.398996, 14
1667114427.415536, 13
1667114427.431065, 15
1667114427.445216, 15
1667114427.458469, 15
1667114427.472175, 15
1667114427.484586, 15
1667114427.497042, 15
1667114427.509909, 16
1667114427.522604, 15
1667114427.539113, 16
1667114427.552643, 17
1667114427.565344, 17
1667114427.577706, 16
1667114427.589716, 16
1667114427.602366, 16
1667114427.617614, 16
1667114427.632209, 16
1667114427.646801, 17
1667114427.664405, 17
1667114427.678870, 17
1667114427.693486, 16
1667114427.708058, 17
1667114427.725639, 17
1667114427.740239, 17
1667114427.754804, 18
1667114427.769386, 18
1667114427.785992, 18
1667114427.802506, 17
1667114427.817106, 18
1667114427.832637, 18
1667114427.846072, 18
1667114427.858376, 19
1667114427.871828, 19
1667114427.884415, 20
1667114427.896853, 20
1667114427.909614, 19
1667114427.922228, 19
1667114427.938453, 20
1667114427.954336, 18
1667114427.969902, 19
1667114427.986210, 19
1667114427.998895, 19
1667114428.019562, 19
1667114428.035122, 19
1667114428.050428, 20
1667114428.066621, 19
1667114428.082972, 18
1667114428.097662, 17
1667114428.114124, 18
1667114428.128751, 11
1667114428.144702, 6
1667114428.162578, 8
1667114428.178654, 7
1667114428.193298, 7
1667114428.208928, 8
1667114428.226326, 7
1667114428.241892, 7
1667114428.256530, 7
1667114428.272069, 9
1667114428.286649, 8
1667114428.305151, 9
1667114428.319746, 9
1667114428.337306, 9
1667114428.352970, 9
1667114428.371358, 9
1667114428.388731, 10
1667114428.404225, 10
1667114428.417085, 9
1667114428.429498, 10
1667114428.444598, 11
1667114428.457546, 10
1667114428.470640, 12
1667114428.488154, 11
1667114428.505689, 10
1667114428.520318, 11
1667114428.535870, 11
1667114428.549449, 12
1667114428.564597, 11
1667114428.578709, 12
1667114428.595217, 11
1667114428.610777, 11
1667114428.625890, 13
1667114428.641012, 13
1667114428.658496, 13
1667114428.673602, 13
1667114428.688341, 14
1667114428.704212, 14
1667114428.721760, 14
1667114428.736397, 14
1667114428.751897, 13
1667114428.768000, 13
1667114428.785523, 15
1667114428.800566, 14
1667114428.817225, 14
1667114428.832291, 15
1667114428.847032, 16
1667114428.865778, 15
1667114428.880449, 15
1667114428.896455, 16
1667114428.912187, 16
1667114428.931058, 15
1667114428.946123, 15
1667114428.961205, 16
1667114428.974957, 16
1667114428.992425, 16
1667114429.006915, 16
1667114429.021516, 16
1667114429.036150, 16
1667114429.052203, 17
1667114429.068760, 17
1667114429.083807, 17
1667114429.099388, 16
1667114429.116911, 17
1667114429.133460, 17
1667114429.149046, 17
1667114429.164313, 18
1667114429.180268, 18
1667114429.195750, 18
1667114429.212331, 17
1667114429.224957, 19
1667114429.239059, 19
1667114429.254123, 19
1667114429.267799, 19
1667114429.280556, 18
1667114429.293477, 18
1667114429.305696, 18
1667114429.318566, 19
1667114429.330993, 20
1667114429.345737, 19
1667114429.364095, 19
1667114429.378702, 19
1667114429.393327, 17
1667114429.408110, 19
1667114429.425930, 19
1667114429.441080, 19
1667114429.458516, 19
1667114429.472869, 19
1667114429.494587, 17
1667114429.510019, 9
1667114429.528191, 5
1667114429.542244, 6
1667114429.558824, 6
1667114429.574942, 7
1667114429.590941, 7
1667114429.606209, 7
1667114429.625473, 8
1667114429.641560, 8
1667114429.658100, 7
1667114429.674571, 8
1667114429.689746, 9
1667114429.707688, 9
1667114429.723331, 9
1667114429.738885, 9
1667114429.754945, 10
1667114429.774359, 10
1667114429.789419, 9
1667114429.805983, 11
1667114429.821587, 10
1667114429.837178, 11
1667114429.856714, 12
1667114429.872812, 11
1667114429.890199, 12
1667114429.906344, 12
1667114429.923771, 12
1667114429.938359, 12
1667114429.953937, 12
1667114429.970561, 10
1667114429.987055, 11
1667114430.001611, 13
1667114430.017215, 13
1667114430.033343, 13
1667114430.052276, 14
1667114430.067361, 13
1667114430.083376, 12
1667114430.097953, 14
1667114430.111428, 14
1667114430.128209, 15
1667114430.140809, 14
1667114430.153047, 13
1667114430.165283, 14
1667114430.177813, 14
1667114430.193387, 14
1667114430.207503, 14
1667114430.222552, 15
1667114430.236222, 15
1667114430.251738, 15
1667114430.267351, 15
1667114430.281931, 15
1667114430.296413, 15
1667114430.311848, 14
1667114430.328665, 16
1667114430.343211, 17
1667114430.357868, 16
1667114430.372640, 17
1667114430.390629, 17
1667114430.406539, 16
1667114430.420169, 16
1667114430.432799, 17
1667114430.447254, 17
1667114430.460073, 18
1667114430.472803, 17
1667114430.485001, 18
1667114430.497204, 18
1667114430.513650, 17
1667114430.528152, 17
1667114430.543731, 18
1667114430.558313, 18
1667114430.574148, 18
1667114430.595409, 19
1667114430.609417, 18
1667114430.622240, 19
1667114430.634432, 20
1667114430.647353, 18
1667114430.660539, 18
1667114430.673256, 19
1667114430.687602, 19
1667114430.703195, 20
1667114430.720875, 20
1667114430.736540, 19
1667114430.751067, 19
1667114430.765451, 19
1667114430.785148, 19
1667114430.800719, 19
1667114430.816268, 18
1667114430.829587, 18
1667114430.845938, 18
1667114430.858218, 16
1667114430.870758, 11
1667114430.883731, 6
1667114430.896061, 6
1667114430.916512, 6
1667114430.931099, 6
1667114430.945700, 7
1667114430.961293, 7
1667114430.975710, 7
1667114430.995362, 8
1667114431.010485, 8
1667114431.026490, 9
1667114431.040806, 10
1667114431.055856, 9
1667114431.068066, 9
1667114431.080282, 9
1667114431.093094, 10
1667114431.106354, 9
1667114431.120441, 10
1667114431.132680, 10
1667114431.145030, 10
1667114431.157082, 11
1667114431.169658, 10
1667114431.186188, 9
1667114431.201786, 11
1667114431.217279, 11
1667114431.232614, 11
1667114431.251228, 11
1667114431.266972, 11
1667114431.282594, 12
1667114431.295879, 11
1667114431.310716, 11
1667114431.323156, 12
1667114431.335781, 12
1667114431.347743, 12
1667114431.360560, 13
1667114431.373123, 14
1667114431.392664, 13
1667114431.409763, 12
1667114431.424230, 13
1667114431.438385, 14
1667114431.456367, 12
1667114431.472010, 14
1667114431.488490, 14
1667114431.503065, 14
1667114431.520719, 14
1667114431.535690, 14
1667114431.550312, 15
1667114431.566376, 13
1667114431.583928, 16
1667114431.599473, 15
1667114431.614067, 15
1667114431.628633, 15
1667114431.645328, 16
1667114431.663239, 15
1667114431.679281, 16
1667114431.695030, 16
1667114431.714296, 16
1667114431.728873, 15
1667114431.743479, 16
1667114431.757776, 17
1667114431.777631, 16
1667114431.792160, 17
1667114431.808708, 17
1667114431.825240, 17
1667114431.839922, 16
1667114431.855153, 17
1667114431.868095, 17
1667114431.881770, 17
1667114431.894356, 18
1667114431.907102, 18
1667114431.923133, 18
1667114431.938678, 18
1667114431.954760, 19
1667114431.970287, 18
1667114431.989354, 18
1667114432.005078, 18
1667114432.020889, 19
1667114432.037584, 19
1667114432.055683, 19
1667114432.071892, 19
1667114432.087404, 20
1667114432.103358, 20
1667114432.120921, 18
1667114432.136566, 18
1667114432.152673, 19
1667114432.167839, 18
1667114432.183394, 19
1667114432.198935, 19
1667114432.213988, 18
1667114432.229888, 12
1667114432.245236, 8
1667114432.259101, 5
1667114432.271832, 6
1667114432.284885, 7
1667114432.297139, 6
1667114432.310233, 7
1667114432.323340, 7
1667114432.338851, 8
1667114432.353392, 8
1667114432.369058, 8
1667114432.387101, 9
1667114432.403045, 8
1667114432.418625, 10
